ID,FirstName,LastName,DateJoined,Latitude,Longitude
6439988918627312,Taylor,Olsen,2016-03-12 08:15:24,51.53407,-0.20005
2926163427388897,Mehmetzahir,Aslan,2015-10-30 04:26:49,51.34285,0.603354
6185297464467928,Jesse,McCartney,2017-01-19 21:43:49,51.52065,-2.543051
3129155563792498,Johannes,Ockeghem,2019-08-20 12:48:58,50.4079,-4.171391
8633167357188449,Atle,Selberg,2019-07-26 14:12:50,51.78815,-0.085353
8242857771918964,Daniel,Cohn-Bendit,2019-07-12 17:04:40,51.92036,-0.666113
1487747289248311,Karim,Masimov,2012-07-25 23:33:19,53.12868,-1.467442
4723561939935858,Franz Joseph I,,2016-01-03 23:51:59,53.24167,-0.516763
6179184477942961,Louis XIV,,2013-01-26 10:48:04,53.59714,-2.276996
8994729851665547,Susilo,Bambang Yudhoyono,2015-06-14 01:06:15,52.7147,-0.83081
2556659491116349,Boris,Trajkovski,2017-04-03 13:41:52,52.6041,-0.269055
4523674569618395,Faith,Parrish,2019-11-14 04:16:22,50.69207,-1.177787
2869495798372824,Benjamin Snow III,,2019-03-27 15:47:51,51.50858,-0.073262
8573454823578399,Ludmila,Gurchenko,2018-05-12 23:30:36,53.62992,-1.636625
4121941439127927,Manuel,de Falla,2015-12-19 22:44:34,52.75548,-1.200258
8778674439355659,Samantha,Quinn,2017-09-08 01:35:58,53.477,-1.063914
7864177486455951,Michelle,Bachelet,2019-12-07 23:11:31,51.45613,-0.482369
8384533671899291,Nathaniel,Delacruz,2013-09-24 19:50:02,53.65181,-2.965008
7878321651983916,Gordon,Moore,2013-10-02 10:00:21,51.65008,-0.175394
2288278493616526,Gabriel Barnes III,,2017-08-10 18:53:03,51.50723,-0.622288
4676438713681134,Isaiah,Mckenzie Jr.,2018-02-06 05:20:29,50.82286,-0.313393
5183841345232959,Avicii,,2016-02-18 05:29:00,53.07459,-0.814309
8585339856442697,Jens,Barth,2013-10-07 21:29:02,51.54402,-0.47776
9849843328593154,Gerhard,Armauer Hansen,2019-09-05 12:03:47,53.55209,-2.402766
8838695327155721,Feodor III,,2015-03-12 09:56:03,53.01022,-3.050671
2721765146799586,Jean,Genet,2013-10-08 11:09:58,51.37691,-2.241037
6969341865744918,Jack,Wilshere,2015-11-25 11:07:19,51.3675,1.139951
6115561477939482,Pope,Mark,2014-02-07 20:42:53,52.5898,-2.144982
4382328877472699,Tenzing,Norgay,2012-09-30 18:44:57,52.90938,-3.591283
2912949782738441,Vanessa,Hudgens,2019-08-27 07:32:35,57.17168,-2.119249
8574819181562732,Leah,Santos,2018-10-30 01:00:48,52.43378,-0.129941
3483913176427982,Robin,Logan,2015-03-24 12:02:26,51.53019,-3.109975
5486663489389177,Emma,Goldman,2012-11-01 23:47:22,52.3177,-1.524831
7722676411239954,Alessandro,Petacchi,2017-12-06 10:23:38,53.07919,-0.79282
1548621735531878,Jean,le Rond d'Alembert,2015-11-29 12:59:12,52.10356,-4.407549
9886454824775332,Vigo,Verda,2018-09-11 01:02:18,52.65176,-1.248138
5633368825252481,Sviatoslav,Richter,2017-10-25 00:40:57,50.81234,-0.360061
9858146286612229,Vladimir,Zhirinovsky,2019-06-28 08:59:29,53.49653,-2.268232
8473857628345224,Stephanie,Bird-Anderson,2015-09-21 04:05:34,53.61782,-2.726993
6564976859159288,Iktinos,,2017-02-13 00:12:45,51.45089,-2.493021
3826148435786726,Yamagata,Aritomo,2017-03-16 15:32:24,53.38963,-2.606686
8242635815496437,Carneades,,2018-04-07 22:56:36,53.73024,-1.718627
6786237561788444,Vanessa,Le,2015-06-13 06:19:51,54.00363,-1.502005
9778463838696351,Edward,Smith,2018-03-28 20:59:22,51.8495,-2.510389
1317734953441269,Horváth,Erzsébet Mária,2016-06-23 09:04:30,52.59146,-1.535243
5858192866243577,Maria Alexandrovna,,2014-08-10 22:08:02,55.09212,-1.608469
6869349497314817,José,Manuél Ocampo Márquez,2017-08-03 12:26:03,53.10704,-0.818511
3725844635989918,Laurie,Liu,2014-01-22 07:15:03,51.55814,0.697961
7546456223869129,Marina,Varga,2018-11-15 01:15:12,53.2861,-3.695165
6624744729781982,Jeremy Mills III,,2016-04-27 21:46:27,52.99976,-2.172609
9231545566762741,Kubrat,,2018-02-06 08:11:04,53.7384,-1.887125
8731648394218745,Pope Felix III,,2017-10-17 08:30:18,53.96862,-1.549587
4984847273879519,Andrea,Collins,2017-08-11 12:24:13,57.52986,-3.208365
2741914747185259,Edward,Thorndike,2012-05-02 13:46:08,50.98129,0.470727
6213112649568299,Jeremy,Irons,2014-02-26 04:22:30,54.04174,-2.816149
8186785255764122,John,Field,2013-08-31 02:02:50,51.60323,-2.949082
1378916813345296,Frank,Abagnale,2016-04-22 13:51:25,53.50072,-2.45037
2266628733359599,Ene,Pikk,2019-06-18 08:51:13,53.53827,-2.770292
1679617673212235,Ernst,Happel,2012-04-23 19:27:42,55.93147,-3.479934
4333577745698221,Vitaly,Petrov,2013-02-01 15:10:24,52.78116,-1.335236
9495888424123935,Thomas,More,2015-09-24 06:10:51,54.55689,-1.342722
2546933814349577,Kornel,Maćków,2017-01-20 15:47:31,52.03717,1.134267
9223932377165157,Vince,Vaughn,2014-07-17 01:10:04,51.74854,-1.399877
9722976249665418,Margaret,Tudor,2019-07-21 21:14:29,51.41051,-1.262153
7238751271829534,Chris,Colfer,2016-09-15 08:52:20,51.51343,-0.130215
3476551166789383,Richard Christensen II,,2013-10-25 22:08:43,55.94326,-2.859179
2151871377352438,Mercedes,José Carlos Portillo,2018-08-04 00:53:34,51.89273,-5.290048
3696767241223311,Rafael,Lluch Lobo,2014-07-13 21:24:00,53.56641,-2.695399
1122177234485475,Philip Hunt II,,2018-11-23 23:18:36,52.10083,-0.965738
8944934893358651,John,McLaughlin,2012-06-27 02:47:46,55.65274,-4.688923
6213756725433598,Mamie,Eisenhower,2015-10-18 19:26:31,51.46173,-3.628148
8248157343876663,Mariah,Robertson,2019-04-02 06:19:54,52.07136,-1.43288
8336799243711976,Sigismund I,,2012-10-15 15:11:57,52.49966,-0.765502
4517497946698885,David,Morse,2017-02-16 11:50:11,51.41211,-0.237903
5682944983295458,Michael,Sheen,2019-04-25 17:07:00,54.57193,-6.020144
9862937477126659,Doina,Dima,2015-01-19 10:11:23,51.20968,-4.117829
1828996728343365,Debra,Wheeler,2018-10-04 17:34:11,52.48725,-1.913408
7547768545815941,Pope,Simplicius,2014-03-28 15:33:07,53.57003,-0.064138
1627518567485752,Wyatt,Ali Jr.,2014-11-23 08:36:21,50.95447,-1.210554
2797271336143921,Paige,Malone,2016-01-17 15:25:23,54.54025,-1.543643
7489356893842934,Robert,Jenkinson,2012-02-05 11:19:14,51.15561,-2.715201
9652937246141892,Carol II,,2016-09-03 22:48:38,50.97931,-0.516485
8194127821962875,Ngo,Bao Chau,2012-11-16 12:06:18,54.68053,-5.95341
6586176574379817,Alexander,Fadeyev,2016-04-09 17:11:05,51.00176,-1.387354
6517262736838294,Kimberly,Fox,2018-07-24 01:42:52,52.44749,-2.228085
8939669377228768,Frederick,Ray,2013-06-14 07:30:15,53.39733,-2.289729
7489356893842934,Ricky Fletcher II,,2019-11-14 00:44:20,53.29004,-3.721876
6295641733477134,Hughes,de Payens,2016-07-19 00:35:43,52.48221,-1.561759
6973723752552137,Mark,Goddard,2016-06-29 11:08:51,52.16436,0.797726
2332614998354298,Jean,Herrera,2019-07-21 04:10:22,51.71819,-0.028287
6658531719851647,Riley,Wright,2018-01-21 09:11:01,53.33499,-2.712486
4281242341656876,Jesse,Campbell,2015-08-07 14:37:36,53.51772,-0.110161
6599164315792213,BoA,,2013-05-22 06:46:48,52.44556,-1.78702
9516636382241843,Erik,Mongrain,2019-09-21 13:50:09,51.72499,0.900159
7723851221439314,Tariq,ibn-Ziyad,2012-04-25 05:17:57,52.55262,-2.015693
5648112824467599,Hayley,Bean,2016-08-07 13:51:42,53.36582,-1.538819
5177681764828256,Judith,Randolph,2019-09-26 16:12:09,52.69246,-1.074919
2753788386424436,Olympias,,2013-07-27 20:19:37,54.98368,-1.665356
6232248941739894,Karina,Harper,2013-06-18 03:33:16,50.91347,-1.357803
8192457948947836,Richard,Kuhn,2013-04-11 03:50:59,52.44341,-0.818393
3216627958438812,Bobby,Zamora,2015-12-22 05:51:54,52.37131,-1.260531
1227364993165735,Robert,Kiyosaki,2018-06-16 10:26:08,53.0848,-1.158306
1814927727921953,Kenneth Sandoval II,,2015-12-01 10:17:13,50.92028,-1.301332
3252554244363319,Aleksey,Nikolayevich Tolstoy,2015-01-14 04:37:30,51.09541,0.270822
6744435655181269,Sue,Juarez,2015-08-29 15:15:10,53.41783,-1.19013
8418716473331274,Vania,Riva,2019-06-14 23:56:18,51.27536,-2.932453
9849786244534291,Daniel,,2012-04-26 10:17:11,53.27843,-1.257211
3618844638157941,Rod,Stewart,2012-05-01 01:15:44,51.55796,0.068949
9864534254678289,Ali,al-Masudi,2012-12-10 02:38:43,54.88774,-2.892794
2592542435471633,Rasmus,Klausen,2017-09-18 08:19:12,51.28388,-2.285028
7793851483782136,Alexandra,Mckee,2016-03-09 15:53:40,50.55233,-3.54388
2655969567474948,Emil,Cioran,2017-01-09 14:48:07,51.9703,-0.740737
3678672879385111,Little,Richard,2019-07-14 18:08:17,53.48855,-2.084329
4971131562544776,Kerry,Rodgers,2015-06-03 22:51:58,54.24467,-7.277087
5971924869838131,Luke,Norman Jr.,2014-07-30 20:07:23,55.91049,-3.527546
9479594764557228,Tom,Berenger,2014-05-03 09:52:35,53.62696,-2.136045
5413741199878389,Amber,Cook,2017-06-28 22:48:33,53.07558,-0.810117
1136835442197867,Johanna,Puranen,2018-08-13 18:37:33,54.22742,-1.928353
4781877294326318,Elizabeth,Banks,2013-05-27 20:53:38,51.87614,0.548535
3938935244159417,Pope Sixtus I,,2016-12-04 14:16:32,53.54042,-2.764205
2195432217648148,Jon,Dahl Tomasson,2012-10-24 10:40:32,51.8152,-2.263924
1953265117826875,Yuriy,Luzhkov,2014-08-22 08:16:46,53.05021,-1.408169
4983279261539621,Giovanni,Alfonso Borelli,2014-05-01 11:51:19,53.0159,-2.144591
1958852598744319,Tommaso,Palmieri,2012-07-09 23:17:08,55.84085,-4.452694
7649677684381455,Leonardo,Fibonacci,2013-10-27 18:45:10,51.46093,0.362041
8564711183854542,Max,Theiler,2018-04-09 04:13:51,53.45543,-2.757106
1849914826836674,Isambard,Kingdom Brunel,2017-11-26 07:38:09,51.06819,1.094827
3676976598988251,Savannah,Crosby,2014-01-31 23:32:39,51.65006,-0.868054
3715324328665526,Boris,Yeltsin,2013-04-01 10:05:07,50.7796,-3.591695
4687648323968793,Andrew,Lincoln,2014-07-16 22:03:58,51.43013,0.024628
8278771281916639,Charles Rodriguez II,,2012-09-05 19:20:39,52.48624,0.521994
5734348176753548,John II Komnenos,,2012-06-20 03:18:48,51.61813,-3.936711
4973866624314268,Christian VII,,2016-05-20 01:22:02,50.83156,-0.231099
6618361174542323,Isabel,Rezende,2013-11-09 06:58:19,52.96682,-2.095576
2262655548683484,Simon,Stevin,2013-05-16 18:30:26,55.94254,-4.744908
8693934734772568,Sophia,Frazier,2017-06-19 18:30:19,51.36961,-0.495991
7125187214899596,Dennis,Rodman,2014-07-22 00:58:42,51.73615,-3.137925
3763418351966288,Caleb,Bullock,2012-05-01 22:28:54,53.54617,-1.483105
3765812279648597,Joachim,Knudsen,2012-06-19 20:21:03,51.87476,0.170788
3167898169217287,Miguel Schroeder IV,,2019-10-03 00:31:00,51.773,0.106615
4378512323795542,Fritz,Lang,2015-02-21 12:18:09,52.77282,-1.419958
7287733399955216,Gottfried,Wilhelm von Leibniz,2015-06-22 08:30:21,51.67766,-0.330005
9888459396122372,Roland-Nicolas,Navarro,2012-06-01 07:15:12,52.90774,-1.29702
1767693393865879,Postumus,,2013-02-12 11:58:14,51.40884,-0.864142
3763418351966288,Lucas,Hall Jr.,2012-07-05 14:41:39,55.76904,-2.001106
2235744536529418,Michael,Mckenzie Jr.,2016-09-28 08:31:57,51.51865,0.288874
4123968964263438,Evelyn,Cardenas,2015-08-21 07:40:30,52.22741,-2.196966
5232542415118997,Mike,Huckabee,2019-10-06 16:25:56,52.06207,1.182558
6397461721683752,Chris,Smalling,2017-06-11 06:09:36,54.88479,-1.434945
7663765392348282,Ryan,Wilkerson Jr.,2013-01-02 16:40:25,52.78871,-2.099024
8598433494289165,Alan,Parker,2016-11-07 14:38:31,53.58874,-2.360393
8588696376225133,Alberto,Ascari,2014-09-25 21:40:48,51.70627,-3.03558
9588223348419921,Subcomandante,Marcos,2018-10-19 07:51:21,50.93791,-1.286693
2748675436633449,Gulyás,Kis Dávid,2015-07-26 11:36:49,53.70558,-2.646368
5411591758478236,Lindsey,Dyer,2013-06-10 00:19:19,51.44566,-0.397483
4489731142196343,Victoria,Wilkins,2017-06-18 01:47:14,53.62304,-0.409935
9997631725588561,William,Tecumseh Sherman,2016-04-24 01:19:55,51.04844,0.162142
9691976437754624,Adam,Blažek,2017-01-18 14:22:59,52.92233,-1.247536
1578566325732692,Maureen,Murphy,2014-04-05 10:04:13,53.4006,-2.8321
6584936283261631,Frederick,Davenport,2017-05-21 14:12:14,51.42773,-0.136464
2546933814349577,Aphex,Twin,2016-04-12 10:09:41,50.3915,-4.027584
4362683598876744,Augustin,Louis Cauchy,2015-11-05 20:55:18,51.98767,0.288088
3749894556876453,Aivar,Schmidt,2013-09-02 08:21:14,51.52383,-0.124095
2694238316124177,Luke,Zimmerman,2018-09-16 10:55:33,51.45718,0.137471
3316815955718269,Coloman,,2017-10-10 12:18:28,51.61538,-0.106947
4916324583389862,Monica,Andersson,2013-09-14 14:31:27,58.39249,-6.486931
5496541529811329,David,Strathairn,2018-10-11 10:34:27,51.57936,-0.039599
4994869848226356,John,Boyd Dunlop,2015-08-09 12:03:22,52.16821,-3.109705
7299883615686541,Carlos,Gardel,2015-11-17 08:49:08,51.77752,0.276076
5196335783268817,Tyrone,Gutierrez,2014-07-14 15:01:32,53.70639,-2.668104
5871469761124953,Dave,Montes,2019-01-01 04:49:31,53.81319,-3.039534
7278848476226391,Joseph,Sutton,2014-04-05 05:17:37,53.65014,-2.794479
6347342774929898,Stanley,Whitaker,2016-01-28 13:09:42,50.9287,-1.451192
2328197766336729,Aniela,Kwapisiewicz,2018-07-27 07:14:46,51.27592,1.262867
5656533278834416,Gareth,Barry,2015-04-08 14:31:00,55.90821,-4.420848
2187488213971473,Donald,Sutherland,2017-03-23 22:28:35,50.77905,0.299464
8864624196489973,Lena,Meyer-Landrut,2012-01-22 15:34:55,52.03261,-4.355539
7885889779463464,Pope Celestine I,,2015-05-05 07:25:33,50.37723,-4.158976
2812727786141653,Martim-Eduardo,Simões,2014-03-14 15:05:28,52.52219,-1.820909
2941462249176618,Nadia,Petrova,2014-11-11 14:02:12,52.19624,-1.004024
5284192778669574,Dominic,Purcell,2017-12-24 18:38:15,54.67278,-6.547263
5394874985235836,Pope Lucius II,,2019-05-05 03:57:15,56.13577,-3.933138
1345578375926716,Walter,Zenga,2013-07-03 15:29:05,50.56193,-3.49688
1612297913549243,Keith,Ware,2014-09-06 22:28:35,51.52376,-0.111459
5181855296298394,Quett,Masire,2014-10-30 15:08:20,52.62486,-1.229719
1437518758432728,Baldassare,Galuppi,2013-04-05 08:28:38,53.37565,-1.014142
5341844779511972,Bohumil,Hrabal,2018-01-09 20:46:51,51.36439,-2.899305
9561315298773739,George,Jeffries-McGregor,2019-05-20 02:17:54,51.39774,-0.298171
2416545975729967,Günter,Heidrich,2017-06-09 16:18:50,53.38497,-0.374674
4316932931775692,Levi Freeman IV,,2013-04-02 05:31:47,51.40608,-3.468401
6814416483167789,George,Stephenson,2014-05-05 17:53:45,50.58882,-4.2471
4263166391322541,Victor,Moore Jr.,2013-07-26 10:42:44,52.60886,-1.918781
6347915268435972,Alexandra,Daniels,2012-03-10 08:31:54,50.85562,-3.399239
8319892255273386,Ana,Freitas-Gaspar,2014-12-13 03:41:15,52.32835,-2.790507
5368447487732196,Ankhesenpaaten,,2019-08-13 06:43:37,54.76004,-5.781211
7162989572352397,Lydia,Foster,2016-04-17 12:06:42,51.16016,0.74746
3315944688453627,Park,Geun-hye,2012-10-28 03:16:40,53.36002,-2.839604
5285999773714153,Leopoldo,Calvo Sotelo,2013-01-02 09:30:26,53.52958,-1.386848
1159742826661395,Einar,Gerhardsen,2018-03-29 09:27:15,51.2445,-0.604707
8237161845821695,Todd,Mcintosh Jr.,2013-05-03 16:11:38,54.99086,-1.431083
4412569167761959,Ana,Roach,2015-01-24 21:07:34,54.6921,-5.95793
3374871614974636,Roy,Duke,2012-10-10 22:52:26,51.05316,-2.409187
4557413462958112,Scipio,Aemilianus Africanus,2015-02-23 07:56:57,52.2905,-1.92231
7311979466184746,Fran,Šipek,2016-11-09 10:06:33,51.23213,-1.500944
6396677921195784,John,Updike,2016-05-12 22:13:40,53.54448,-2.781678
9437398164846155,Sergei,Ignashevich,2015-06-21 18:47:35,50.4805,-3.534364
9491819584435672,Natalie,Imbruglia,2014-02-27 15:22:37,53.59315,-2.223851
9975619685768182,Agathe Guibert,,2015-11-03 18:52:13,51.44613,0.002008
2149653294675452,Adad-nirari I,,2012-02-04 13:36:21,53.43846,-2.161754
5888199345693252,Francis,Peyton Rous,2015-09-18 02:56:46,51.70999,-2.364434
8176217378349138,Zulfikar,Ali Bhutto,2018-06-10 03:56:11,50.79326,-3.797886
8978111475576548,Desiree,Richmond,2013-12-08 23:40:09,52.3864,-2.279812
1115549264358687,Naram-Sin,,2014-10-11 14:19:29,54.77984,-6.643163
4775211654928339,Nina,Hagen,2017-11-02 06:55:01,53.74098,-2.392351
9952323397565248,Lauren,Fisher,2012-02-07 23:27:49,52.0176,0.562793
5189951269363563,Andrew Watson III,,2013-08-30 08:05:51,51.66309,0.371558
1546642153639774,Christopher Mercer II,,2019-05-02 04:36:26,51.94587,-0.252176
9435565788467687,Mariano,Rajoy,2017-02-28 20:06:13,57.10454,-2.09107
8574222473341573,Henri,Barbusse,2016-04-28 00:50:34,51.35635,-1.157381
8394551218845242,Basil,Liddell Hart,2014-02-25 05:36:38,54.10236,-1.022729
6574616998195252,Lal,Bahadur Shastri,2019-08-02 01:10:19,51.73584,-2.686444
5677924941846985,Gregorio,Galli,2019-03-30 15:30:56,51.23197,1.401969
3664614285878139,David,Petraeus,2012-01-28 11:07:46,53.80573,-1.674284
3448653681841357,Martin,Schulz,2014-09-01 03:22:11,51.76185,-0.300324
5133727496747352,Edward,Mills Purcell,2017-02-27 18:30:13,53.26608,-2.382065
1172625681367974,Andre,Iguodala,2014-05-12 09:06:06,52.99553,-1.323219
3575352719394264,Evi,Scheer,2017-01-27 19:12:32,51.22775,1.400225
4234148526927395,Sam,Nujoma,2012-08-01 23:36:02,53.47488,-2.242528
6171632416449238,Thein,Sein,2013-12-21 05:17:26,50.53099,-3.608853
3383422499188764,Kristy,Frederick,2016-01-25 14:37:25,53.31408,-1.128032
3516266392599258,Patricia,Calhoun,2018-06-27 23:47:54,51.58001,0.4322
6162283396539495,Jade,Atkinson-Sutton,2014-08-10 10:49:22,51.86158,-2.237595
7126868911246443,Bernard-Auguste,Neveu,2016-05-02 23:52:48,54.21796,-7.290109
9172942611826963,Isaac,Sousa,2013-10-17 11:01:33,51.50535,-0.046163
8737585542791983,Yvonne,Perkins,2016-04-26 21:54:21,58.21795,-6.387279
7858194879251274,Cynthia,Crawford,2015-08-26 10:24:27,56.44349,-2.875367
7917533547356842,Elaine,Werner,2017-05-03 01:51:12,50.55006,-2.424786
1837537752941992,Denis,,2017-01-28 21:54:16,50.63522,-3.381342
5362599435741224,Alina,Kabaeva,2013-04-14 13:51:11,52.60991,-0.176649
1473746461245526,Jamie,Ingram,2012-06-08 18:36:25,52.9002,-2.498674
6185163377922544,Adam,Lambert,2016-06-01 21:08:00,52.24283,0.91897
9868297539101212,Yazdegerd I,,2014-09-16 22:18:10,51.68977,-4.93121
6591968262527334,Patty,Ramos,2013-11-14 04:44:13,50.92562,-0.014631
2934228439673889,Aleksei,Berezoutski,2015-08-04 15:28:05,52.53205,-1.833982
2372386495772886,Manmohan,Singh,2019-06-08 14:55:54,51.58665,0.623047
7792892766923118,Martin,Mathews Jr.,2017-11-05 00:04:09,52.7427,-2.568374
5783478153871125,Øjvind,Bach,2013-06-26 02:29:32,53.67064,-1.677566
8917696137634885,Cathy,Chavez,2015-10-13 23:38:01,50.97422,-1.390351
4256486461151598,Michael,Smith,2019-09-23 07:05:48,52.10371,0.910206
4985597692726382,Esau,,2017-05-18 15:33:29,51.28626,1.081576
6284361187951537,Lærke,Søndergaard,2018-01-31 20:37:41,52.50632,-2.072339
3755121871458824,Bayan,Aysema Türk Çorlu,2013-08-05 06:16:22,53.58893,-2.336224
6454629537573836,Gianfranco,Zola,2012-03-01 08:43:50,51.48724,-0.090034
1817356755712834,Bono,,2016-04-19 18:07:55,52.30023,1.548257
8534121436669811,DMX,,2014-12-11 13:36:33,52.98174,-1.09756
5636312419528272,Eddie,Guerrero,2013-08-01 06:21:15,51.54778,-1.748301
8426635256894375,Louis,Renault,2012-07-06 09:36:57,51.52242,-0.133782
3265299963215367,Isaac,Eugenio Posada Alcala,2013-11-15 20:14:18,53.00076,-2.181732
1652328936881414,Carlo,Cudicini,2019-05-03 00:57:53,51.20766,1.263249
6961167578545481,James,Fenimore Cooper,2019-12-26 13:31:12,51.35397,-0.689404
7848875733134114,Liam,Neeson,2016-12-19 23:42:13,53.55444,-0.134265
7923596868354775,Nicolas,Holloway,2018-12-27 15:30:00,52.25166,0.109134
2116473269145786,Jason Dorsey III,,2019-02-05 16:39:47,52.14289,-4.09918
5689423664889521,Geoffrey,Rush,2012-09-04 12:52:10,50.7065,-1.471973
9874773948459863,Bayan,Gülay Soylu İhsanoğlu,2018-12-13 10:11:04,51.90103,-2.050823
3946871383281571,Geoffrey,Owens Jr.,2018-02-04 05:57:17,50.9957,-0.114592
9771113858278042,Barbara,Best,2013-01-03 22:03:46,53.81832,-3.055625
9846759532489641,Henry V,,2017-12-24 12:25:42,53.52766,-3.057192
1261922589147736,Oscar I,,2014-10-26 17:50:59,51.74896,-2.213069
1614123885836537,Hayden,Solis,2019-03-18 10:08:44,51.78632,0.528532
2552192849878664,Bozerk,Dumanlı,2013-09-23 10:58:19,51.74563,-0.228201
4956749754627995,Ivar,Giaever,2016-04-08 08:29:35,53.31928,-1.979485
9768352258812794,Darin,Gould,2018-12-05 16:30:54,53.4257,-2.915798
2115621244777355,John III,,2013-12-26 04:16:24,51.67018,-1.287252
9332489211884395,Cam,Gigandet,2015-01-10 21:09:55,51.35114,1.322365
6669929885378322,Monique,Dodson,2013-09-02 11:28:06,53.36422,-2.575714
3113328444839598,Leland H.,Hartwell,2016-10-14 15:31:33,51.91941,0.214516
8443645795298567,Gaston,Doumergue,2012-07-17 07:47:12,55.87003,-3.180149
1283845436956924,Patrick,Dempsey,2018-01-03 06:45:10,50.79256,-0.607649
1293566986185819,Perseus,,2012-08-20 09:04:59,56.12717,-3.771104
9552223199716776,Tammy,Costa,2014-11-13 13:09:43,52.86912,-1.639444
4191797583167583,Perry,Huynh,2018-02-17 19:04:21,51.70975,-3.447662
9873482498932664,Jan,van Riebeeck,2014-02-26 06:44:57,51.5182,-0.223722
5644281913549616,Charles Bell III,,2017-09-27 09:25:22,51.10448,-0.192746
1517144557489792,Ferdinand VI,,2012-01-05 22:33:46,54.73425,-5.818055
8614477274959238,Brendan,Parks,2017-05-10 04:57:49,54.94928,-1.726484
8321332688612476,Maurice Miller IV,,2017-12-12 02:12:38,53.30387,-1.492562
9527217314526519,Abbas I,,2014-08-09 20:15:17,51.43249,-2.870322
1931177634743495,Cynthia,Cisneros,2014-10-22 00:47:18,54.51238,-0.890187
4835862642456829,Brandon,Green Jr.,2016-08-20 22:00:32,53.79617,-2.250209
3774588511983974,Nodar,Kumaritashvili,2015-07-30 07:19:59,52.20456,-2.218727
8752796179494543,Craterus,,2019-11-09 02:05:38,51.57073,-0.601683
1751345622613632,Warren,Trevino,2015-02-05 20:48:59,51.80314,1.197862
1564764578954223,Charles,Grey,2015-12-08 04:13:45,51.01171,-2.524782
2893833853711527,Christian,Doppler,2018-10-07 16:29:08,52.97824,-2.174756
1398343252864528,Molly,Mcneil,2019-02-14 03:41:15,50.9502,-1.410994
8278225345319484,Marica,Šunjić,2017-05-28 10:23:29,51.89058,0.015452
3893417117626885,Lorraine,Matthews,2017-09-12 16:45:01,53.02201,-2.143075
5315262826683893,Beverly,Ball,2013-03-26 15:05:52,50.54596,-3.994399
4432451793692877,Philip Massey II,,2019-06-16 08:48:31,50.99459,-1.473614
2277184681564968,Brad,Jensen,2013-07-10 16:39:54,52.62894,1.295108
6789876839116413,Tom,Hogan,2014-11-18 03:00:09,55.79944,-4.398007
1591212436732897,Brahmagupta,,2019-02-03 04:05:08,52.97589,-0.015315
2133159798462964,Andrea,del Sarto,2016-08-30 11:03:32,51.76712,0.130936
5528196762719538,Zaha,Hadid,2019-08-31 00:45:55,51.65117,-3.979102
5352128194863324,Blake,Esparza,2012-03-24 16:42:40,52.63556,1.243638
2754241429995583,Amber,Davenport,2013-12-06 02:17:23,50.49174,-3.575246
6678263874234185,Sophia,Henderson,2019-08-02 04:43:20,55.7874,-4.492066
7932537378651882,Laozi,,2018-06-13 03:40:23,50.48097,-3.568672
4119915625472864,Jose,Walters Jr.,2014-08-10 07:20:38,52.75617,-0.89884
6747518418576937,Mira,Sorvino,2014-09-28 20:49:25,53.87498,-2.718868
6252597113181493,Uğurtan,Eskinalp Tarhan İnönü,2014-10-24 16:32:00,50.88262,-1.032497
9146417770513283,Homare,Sawa,2019-06-26 17:52:13,51.51384,0.018955
1352889535847344,Dmitri,Gontšarov,2015-04-12 02:06:44,54.89956,-1.376576
2266211754195798,Ryan,Nelsen,2016-08-16 01:01:34,51.88673,0.557796
1286274396988454,Mehmed III,,2012-01-01 21:14:46,57.56532,-7.38452
9893896311321776,Alvar,Aalto,2015-07-09 01:22:05,53.97852,-1.568722
8928844996332527,Henri,Troyat,2014-05-03 22:45:29,55.8698,-4.049316
1986387362385249,Scott,Speed,2018-08-10 10:10:49,51.43048,0.342026
5418485353299749,Madeline,Vang,2013-02-06 10:41:39,51.89586,-2.248632
7913247443823587,Joso,Živković,2016-05-19 22:29:47,54.2164,-0.295098
3263865412269831,James,Baker,2018-11-15 21:27:42,51.6639,0.282277
9139631541649237,Zachary,Carter,2015-05-05 01:26:50,53.24659,-2.794175
8175624996762782,Jordanes,,2018-08-29 22:16:43,51.74304,-2.232681
6136875611475483,Cory,Doctorow,2012-05-27 08:40:12,51.90508,-0.487302
1441459826218856,Orsós,István Péter,2018-08-31 13:46:30,51.5746,-3.20927
1733126268931942,Sergey,Stanishev,2014-09-01 22:41:37,52.9103,-3.070585
6455959128771417,Bertrand,De Sousa,2015-07-18 10:51:53,54.52017,-1.321944
8759177173386615,Ray,Allen,2019-03-15 21:08:40,51.21624,-1.4555
4751263688913847,Pope Clement VI,,2014-11-09 22:42:07,53.2304,-0.538816
2361924249985668,Michael IX Palaiologos,,2012-05-29 00:51:34,53.84329,-2.214958
6515634654473181,Stephen,Palmer,2016-06-23 15:38:13,54.68961,-3.468826
8862341884516324,Gerald Neal III,,2016-02-10 22:30:13,54.68846,-5.95816
5821166321324884,Connie,Stein,2013-05-30 12:04:00,52.71349,-1.969671
2778654482368623,Brady,Chaney,2016-05-15 17:30:28,50.91047,-1.015906
1951318247349245,Bujar,Nishani,2016-05-28 00:14:49,53.45392,-2.751808
4567366927355441,Vargané,Szabó Rozália,2013-11-15 13:13:17,52.08065,-1.367534
7356993621196384,Zucchero,,2019-05-07 04:46:55,50.78695,-1.080694
